username,date,retweets,favorites,geo,mentions,hashtags,id,permalink,text,sentiment_polarity,follower_count
realDonaldTrump,12/5/2016,7261,24209,,,#ThankYouTour2016,"""805911307270713348""",https://twitter.com/realDonaldTrump/status/805911307270713348,"""#ThankYouTour2016 12/6- North Carolina http:// bit.ly/2gZxU8oNorthCa rolina âÃÂ¶ 12/8- Iowa http:// bit.ly/2gZHk4dIowa 12/9- Michigan http:// bit.ly/2gZJwzuMichigan pic.twitter.com/QKGpE52Ukg âÃÃ¬ bei Trump Tower""",0,16686442
realDonaldTrump,12/5/2016,34252,127880,,,,,,"""If the press would cover me accurately & honorably I would have far less reason to ""tweet."" Sadly I don't know if that will ever happen!"";;;;""805804034309427200"";https://twitter.com/realDonaldTrump/status/805804034309427200",-0.041666667,16686442
realDonaldTrump,12/5/2016,24273,97872,,@RealBenCarson,,"""805772007220645888""",https://twitter.com/realDonaldTrump/status/805772007220645888,"""I am thrilled to nominate Dr. @RealBenCarson as our next Secretary of the US Dept. of Housing and Urban Development: https://www. facebook.com/DonaldTrump/po sts/10158231301535725:0 âÃÂ¶ pic.twitter.com/1D9NXlHc2b""",0.2,16686442
realDonaldTrump,12/4/2016,12736,46452,,,,"""805539770864693253""",https://twitter.com/realDonaldTrump/status/805539770864693253,"""their country (the U.S. doesn't tax them) or to build a massive military complex in the middle of the South China Sea? I don't think so!""",-0.1,16585765
realDonaldTrump,12/4/2016,18241,60516,,,,,,"""Did China ask us if it was OK to devalue their currency (making it hard for our companies to compete) heavily tax our products going into.."";;;;""805538149157969924"";https://twitter.com/realDonaldTrump/status/805538149157969924",0.002777778,16585765
realDonaldTrump,12/4/2016,5780,28217,,,,,,""". @FoxNews will be re-running ""Objectified: Donald Trump the ratings hit produced by the great Harvey Levin of TMZ, at 8:00 P.M. Enjoy!;;@FoxNews;;""805528947190616065"";https://twitter.com/realDonaldTrump/status/805528947190616065",0.8,16585765
realDonaldTrump,12/4/2016,22218,85153,,,,"""805486509914779649""",https://twitter.com/realDonaldTrump/status/805486509914779649,"""The Green Party just dropped its recount suit in Pennsylvania and is losing votes in Wisconsin recount. Just a Stein scam to raise money!""",-0.2,16585765
realDonaldTrump,12/4/2016,12979,51899,,,,"""805387038048612356""",https://twitter.com/realDonaldTrump/status/805387038048612356,"""expensive mistake! THE UNITED STATES IS OPEN FOR BUSINESS""",-0.25,16585765
realDonaldTrump,12/4/2016,9120,37695,,,,,,"""these companies are able to move between all 50 states with no tax or tariff being charged. Please be forewarned prior to making a very ..."";;;;""805386422807105536"";https://twitter.com/realDonaldTrump/status/805386422807105536",0.233333333,16585765
realDonaldTrump,12/4/2016,8507,36128,,,,,,"""wanting to sell their product cars A.C. units etc. back across the border. This tax will make leaving financially difficult but....."";;;;""805382541343653888"";https://twitter.com/realDonaldTrump/status/805382541343653888",-0.25,16585765
realDonaldTrump,12/4/2016,10810,43203,,,,,,"""without retribution or consequence is WRONG! There will be a tax on our soon to be strong border of 35% for these companies ......"";;;;""805380553008680961"";https://twitter.com/realDonaldTrump/status/805380553008680961",-0.033333333,16585765
realDonaldTrump,12/4/2016,10566,41350,,,,,,"""fires its employees builds a new factory or plant in the other country and then thinks it will sell its product back into the U.S. ......"";;;;""805378393537658880"";https://twitter.com/realDonaldTrump/status/805378393537658880",0.003787879,16585765
realDonaldTrump,12/4/2016,12115,47850,,,,,,"""The U.S. is going to substantialy reduce taxes and regulations on businesses but any business that leaves our country for another country;;;;805376548882776064"";https://twitter.com/realDonaldTrump/status/805376548882776064",0,16585765
realDonaldTrump,12/3/2016,24499,103851,,,,,,"""Just tried watching Saturday Night Live - unwatchable! Totally biased not funny and the Baldwin impersonation just can't get any worse. Sad"";;;;""805278955150471168"";https://twitter.com/realDonaldTrump/status/805278955150471168",-0.097159091,16523349
realDonaldTrump,12/3/2016,8244,35418,,,,,,"""Our great VPE @mike_pence  is in Louisiana campaigning for John Kennedy for US Senate. John will be a tremendous help to us in Washington."";;@mike_pence;;""805127720749383680"";https://twitter.com/realDonaldTrump/status/805127720749383680",0.566666667,16523349
realDonaldTrump,12/3/2016,8739,35099," election next Saturday.""",,,,"""805126876779913216""","""State Treasurer John Kennedy is my choice for US Senator from Louisiana. Early voting today",0.1,16523349
realDonaldTrump,12/3/2016,8300,34254,,@TigerWoods,#heroworldchallenge,"""805088569765359616""",https://twitter.com/realDonaldTrump/status/805088569765359616,""""" @TigerWoods : CanâÃÃ´t wait to get back out there and mix it up with the boys. âÃÃ¬TW #heroworldchallenge "" Great to have you back Tiger - Special!""",0.289285714,16523349
realDonaldTrump,12/2/2016,15511,58008,,,,"""804884532671430658""",https://twitter.com/realDonaldTrump/status/804884532671430658,"""Rexnord of Indiana is moving to Mexico and rather viciously firing all of its 300 workers. This is happening all over our country. No more!""",-0.625,16470883
realDonaldTrump,12/2/2016,34084,110428,,,,"""804863098138005504""",https://twitter.com/realDonaldTrump/status/804863098138005504,"""Interesting how the U.S. sells Taiwan billions of dollars of military equipment but I should not accept a congratulatory call.""",0.2,16470883
realDonaldTrump,12/2/2016,21920,100438,,,,"""804848711599882240""",https://twitter.com/realDonaldTrump/status/804848711599882240,"""The President of Taiwan CALLED ME today to wish me congratulations on winning the Presidency. Thank you!""",0.5,16470883
realDonaldTrump,12/1/2016,15523,65794,,,,,,"""Thank you Ohio! Together we made history âÃÃ¬ and now the real work begins. America will start winning again! #AmericaFirst pic.twitter.com/kDRQgmmlZR"";;;#AmericaFirst;""804516764562374656"";https://twitter.com/realDonaldTrump/status/804516764562374656",0.35,16421109
realDonaldTrump,12/1/2016,4938,28096,,,,,,"""Heading to U.S. Bank Arena in Cincinnati Ohio for a 7pm rally. Join me! Tickets: https://www. donaldjtrump.com/schedule/regis ter/cincinnati-oh3/ âÃÂ¶"";;;;""804458095569158144"";https://twitter.com/realDonaldTrump/status/804458095569158144",0,16421109
realDonaldTrump,12/1/2016,8770,51834,,,,"""804333771021570048""",https://twitter.com/realDonaldTrump/status/804333771021570048,"""Getting ready to leave for the Great State of Indiana and meet the hard working and wonderful people of Carrier A.C.""",0.427083333,16421109
realDonaldTrump,12/1/2016,10803,59719,,,,"""804333718999539712""",https://twitter.com/realDonaldTrump/status/804333718999539712,"""My thoughts and prayers are with those affected by the tragic storms and tornadoes in the Southeastern United States. Stay safe!""",-0.125,16421109
realDonaldTrump,11/30/2016,11258,61379,,,,"""804170300908781570""",https://twitter.com/realDonaldTrump/status/804170300908781570,"""Look forward to going to Indiana tomorrow in order to be with the great workers of Carrier. They will sell many air conditioners!""",0.65,16345332
realDonaldTrump,11/30/2016,13083,47063,,,,"""804052438546317312""",https://twitter.com/realDonaldTrump/status/804052438546317312,"""'Donald Trump is already helping the working class' http:// nypost.com/2016/11/30/don ald-trump-is-already-helping-the-working-class/ âÃÂ¶""",0,16345332
realDonaldTrump,11/30/2016,6382,23615,,,,,,"""'President-elect Donald J. Trump today announced his intent to nominate Steven Mnuchin Wilbur Ross & Todd Ricketts' https://www. facebook.com/DonaldTrump/po sts/10158207891610725:0 âÃÂ¶ pic.twitter.com/G9ToTxedjB"";;;;""803997374016167936"";https://twitter.com/realDonaldTrump/status/803997374016167936",0,16345332
realDonaldTrump,11/30/2016,7215,27650,,,,,,"""Join me in Cincinnati Ohio tomorrow evening at 7:00pm. I am grateful for all of your support. THANK YOU! Tickets: https://www. facebook.com/DonaldTrump/po sts/10158207729460725:0 âÃÂ¶ pic.twitter.com/flwHDZV6Pf"";;;;""803982850081099776"";https://twitter.com/realDonaldTrump/status/803982850081099776",0,16345332
realDonaldTrump,11/30/2016,15635,70128,,,,,,"""Hence legal documents are being crafted which take me completely out of business operations. The Presidency is a far more important task!"";;;;""803931490514075648"";https://twitter.com/realDonaldTrump/status/803931490514075648",0.26,16345332
realDonaldTrump,11/30/2016,10191,46235,,,,,,"""do this under the law I feel it is visually important as President to in no way have a conflict of interest with my various businesses.."";;;;""803930240661811200"";https://twitter.com/realDonaldTrump/status/803930240661811200",0.2,16345332
realDonaldTrump,11/30/2016,9465,40794,,,,"""803927774784344064""",https://twitter.com/realDonaldTrump/status/803927774784344064,"""great business in total in order to fully focus on running the country in order to MAKE AMERICA GREAT AGAIN! While I am not mandated to ....""",0.533333333,16345332
realDonaldTrump,11/30/2016,10059,40723,,,,"""803926488579973120""",https://twitter.com/realDonaldTrump/status/803926488579973120,"""I will be holding a major news conference in New York City with my children on December 15 to discuss the fact that I will be leaving my ...""",0.099431818,16345332
realDonaldTrump,11/30/2016,30320,96924,,,,"""803921522784092160""",https://twitter.com/realDonaldTrump/status/803921522784092160,"""ISIS is taking credit for the terrible stabbing attack at Ohio State University by a Somali refugee who should not have been in our country.""",-0.8,16345332
realDonaldTrump,11/29/2016,16793,76550,,,,"""803808454620094465""",https://twitter.com/realDonaldTrump/status/803808454620094465,"""Big day on Thursday for Indiana and the great workers of that wonderful state.We will keep our companies and jobs in the U.S. Thanks Carrier""",0.5,16238030
realDonaldTrump,11/29/2016,14017,64121,,,,"""803805823503925250""",https://twitter.com/realDonaldTrump/status/803805823503925250,"""I will be going to Indiana on Thursday to make a major announcement concerning Carrier A.C. staying in Indianapolis. Great deal for workers!""",0.43125,16238030
realDonaldTrump,11/29/2016,5889,24961,,,,"""803744769566339072""",https://twitter.com/realDonaldTrump/status/803744769566339072,"""'President-Elect Donald J. Trump Nominates Elaine Chao as Secretary of the Department of Transportation' http:// bit.ly/2gDBBRgTranspo rtation âÃÂ¶""",0,16238030
realDonaldTrump,11/29/2016,5995,22075,,,,"""803704881278230528""",https://twitter.com/realDonaldTrump/status/803704881278230528,"""'President-Elect Donald J. Trump Intends to Nominate Congressman Tom Price and Seema Verma.' http:// bit.ly/2fIWEgpTeamTru mp âÃÂ¶ pic.twitter.com/twIgAKJs3s""",0,16238030
realDonaldTrump,11/29/2016,25743,98027,,,,"""803692055897788424""",https://twitter.com/realDonaldTrump/status/803692055897788424,"""My thoughts and prayers are with the great people of Tennessee during these terrible wildfires. Stay safe!""",0.1,16238030
realDonaldTrump,11/29/2016,67119,197894,,,,,,"""Nobody should be allowed to burn the American flag - if they do there must be consequences - perhaps loss of citizenship or year in jail!"";;;;""803567993036754944"";https://twitter.com/realDonaldTrump/status/803567993036754944",0,16238030
realDonaldTrump,11/29/2016,16754,65586,,,,,,"""I thought that @CNN would get better after they failed so badly in their support of Hillary Clinton however since election they are worse!"";;@CNN;;""803562827776720896"";https://twitter.com/realDonaldTrump/status/803562827776720896",-0.233333333,16238030
realDonaldTrump,11/29/2016,19170,88840,,,,"""803558077144399873""",https://twitter.com/realDonaldTrump/status/803558077144399873,"""The Great State of Michigan was just certified as a Trump WIN giving all of our MAKE AMERICA GREAT AGAIN supporters another victory - 306!""",0.8,16238030
realDonaldTrump,11/28/2016,22130,82035,,,,,,""". @CNN is so embarrassed by their total (100%) support of Hillary Clinton and yet her loss in a landslide that they don't know what to do."";;@CNN;;""803434300846862336"";https://twitter.com/realDonaldTrump/status/803434300846862336",0,16167908
realDonaldTrump,11/28/2016,8101,29843,,,,,,"""""@sdcritic: @HighonHillcrest @jeffzeleny @CNN There is NO QUESTION THAT #voterfraud did take place and in favor of #CorruptHillary !"""";;@sdcritic @HighonHillcrest @jeffzeleny @CNN;#voterfraud #CorruptHillary;""803423503978532864"";https://twitter.com/realDonaldTrump/status/803423503978532864",0,16167908
realDonaldTrump,11/28/2016,6848,29052,,,,,,""""" @FiIibuster : @jeffzeleny Pathetic - you have no sufficient evidence that Donald Trump did not suffer from voter fraud shame! Bad reporter."";;@FiIibuster @jeffzeleny;;""803423203620245504"";https://twitter.com/realDonaldTrump/status/803423203620245504",-0.85,16167908
realDonaldTrump,11/28/2016,6723,27768,,@JoeBowman12 @jeffzeleny @CNN,,"""803422200594309120""",https://twitter.com/realDonaldTrump/status/803422200594309120,""""" @JoeBowman12 : @jeffzeleny just another generic CNN part time wannabe journalist !"" @CNN still doesn't get it. They will never learn!""",0,16167908
realDonaldTrump,11/28/2016,6986,26779,,@HighonHillcrest @jeffzeleny @CNN,,"""803421742815412224""",https://twitter.com/realDonaldTrump/status/803421742815412224,""""" @HighonHillcrest : @jeffzeleny what PROOF do u have DonaldTrump did not suffer from millions of FRAUD votes? Journalist? Do your job! @CNN """"",0,16167908
realDonaldTrump,11/28/2016,12322,62328,,,,"""803343150907617284""",https://twitter.com/realDonaldTrump/status/803343150907617284,"""Just met with General Petraeus--was very impressed!""",0.525,16167908
realDonaldTrump,11/28/2016,21885,75836,,,,,,"""If Cuba is unwilling to make a better deal for the Cuban people the Cuban/American people and the U.S. as a whole I will terminate deal."";;;;""803237535178772481"";https://twitter.com/realDonaldTrump/status/803237535178772481",0.35,16167908
realDonaldTrump,11/27/2016,27646,91364,,,,,,"""Serious voter fraud in Virginia New Hampshire and California - so why isn't the media reporting on this? Serious bias - big problem!"";;;;""803033642545115140"";https://twitter.com/realDonaldTrump/status/803033642545115140",-0.132575758,16093044
